sentence_id,word,label
192,"planning,",O
192,AV,O
192,attempted,O
192,unsuccesful,O
192,lane,O
192,change,O
193,Incorrect,B-C
193,perception,I-C
193,of,O
193,traffic,O
193,signal,O
193,lead,O
193,to,O
193,undesirable,B-E
193,motion,I-E
193,plan,I-E
194,precautionary,B-E
194,takeover,I-E
194,to,O
194,address,O
194,"controls,",O
194,other,O
194,road,O
194,user,O
194,behaving,O
194,poorly,O
195,Discrepancy,O
195,in,O
195,perception,O
195,around,O
195,heavy,O
195,traffic.,O
196,Quality,O
196,of,O
196,generated,O
196,trajectory,O
196,did,O
196,not,O
196,meet,O
196,the,O
196,systems,O
196,expectation.,O
196,Vehicle,O
196,not,O
196,in,O
196,an,O
196,active,O
196,construction,O
196,zone.,O
196,No,O
196,emergency,O
196,vehicles,O
196,or,O
196,collisions,O
196,present,O
196,in,O
196,the,O
196,vicinity.,O
196,Weather,O
196,and/or,O
196,road,O
196,conditions,O
196,dry,O
196,in,O
196,the,O
196,area.,O
197,Planning,O
197,discrepancy;,O
197,system,O
197,planned,O
197,incorrect,O
197,trajectory,O
197,around,O
197,delivery,O
197,vehicle,O
198,Safety,B-E
198,driver,I-E
198,discomfort,I-E
198,due,O
198,to,O
198,selected,B-C
198,motion,I-C
198,plan,I-C
199,Object,O
199,Perception:,O
199,late,O
199,perception,O
199,of,O
199,rock,O
199,in,O
199,planner's,O
199,path,O
200,Precautionary,B-E
200,disengagement,I-E
200,in,O
200,response,O
200,to,O
200,other,B-C
200,road,I-C
200,users,I-C
200,inappropriate,I-C
200,behavior,I-C
201,Sensor/Perception,B-C
201,discrepancy,I-C
201,resulted,O
201,in,O
201,incorrect,B-E
201,predictions,I-E
201,for,O
201,motion,O
201,planning,O
202,precautionary,B-E
202,takeover,I-E
202,to,O
202,address,O
202,"planning,",O
202,third,O
202,party,O
202,lane,O
202,encroachment,O
203,System,O
203,issue,O
203,interrupted,O
203,driving,O
203,algorithm,O
204,Reckless,O
204,Agent/Road,O
204,User;,O
204,Prediction,O
204,discrepancy;,O
204,On,O
204,city,O
204,road,O
204,in,O
204,heavy,O
204,traffic,O
204,with,O
204,cloudy,O
204,sky,O
204,during,O
204,dusk,O
205,Incorrect,B-C
205,prediction,I-C
205,of,O
205,parked,O
205,vehicle,O
205,caused,O
205,undesirable,B-E
205,motion,I-E
205,plan,I-E
206,Undesireable,O
206,motion,O
206,plan,O
206,violating,O
206,keep,O
206,clear,O
206,zone,O
207,Object,O
207,Perception:,O
207,late,O
207,perception,O
207,of,O
207,small,O
207,box,O
207,in,O
207,planner's,O
207,path,O
208,Safety,O
208,precaution:,O
208,Vehicle,O
208,merging,O
209,Safety,O
209,precaution:,O
209,Vehicle,O
209,too,O
209,close,O
209,to,O
209,the,O
209,right,O
209,lane,O
210,Hardware,O
210,diagnostic,O
210,detected,O
210,hardware,O
210,health,O
210,issue,O
211,Localization,O
211,Issue:,O
211,Vehicle,O
211,drove,O
211,too,O
211,close,O
211,to,O
211,the,O
211,right,O
211,lane,O
212,Planning,O
212,discrepancy;,O
212,system,O
212,planned,O
212,incorrect,O
212,trajectory,O
212,around,O
212,parked,O
212,vehicle,O
213,"Planning,",O
213,driver,O
213,precautionarily,O
213,intervened,O
213,for,O
213,a,B-C
213,cyclist,I-C
213,proceeding,O
213,to,O
213,us,O
213,in,O
213,high,O
213,speed,O
214,precautionary,B-E
214,takeover,I-E
214,to,O
214,address,O
214,"planning,",O
214,other,O
214,road,O
214,user,O
214,behaving,O
214,poorly,O
215,Driver,B-E
215,precautionary,I-E
215,disengagement,I-E
215,due,O
215,to,O
215,aggressive,B-C
215,driver,I-C
215,passing,O
215,during,O
215,lane,O
215,change,O
216,"Mapping,Driver",O
216,precautionarily,O
216,intervened,O
216,for,O
216,mis,O
216,detected,O
216,leading,O
216,vehicle,O
216,due,O
216,to,O
216,incorrect,B-C
216,map,I-C
216,information,I-C
217,Driver,B-E
217,disengagement,I-E
217,due,O
217,to,O
217,safety,B-C
217,monitor,I-C
217,notification,I-C
217,of,O
217,planning,O
217,discrepancy,O
217,in,O
217,the,O
217,planning,O
217,of,O
217,lane,O
217,change,O
218,Driver,B-E
218,precautionary,I-E
218,disengagement,I-E
218,due,O
218,to,O
218,aggressive,B-C
218,driver,I-C
218,passing,O
218,in,O
218,lane,O
218,merge,O
218,zone,O
219,Driver,B-E
219,disengagement,I-E
219,due,O
219,to,O
219,safety,B-C
219,monitor,I-C
219,notification,I-C
219,of,O
219,planning,O
219,discrepancy,O
219,in,O
219,the,O
219,determination,O
219,of,O
219,vehicle,O
219,trajectory,O
220,"Mapping,",O
220,driver,O
220,precautionarily,O
220,intervened,O
220,before,O
220,vehicle,O
220,runs,O
220,to,O
220,curb,O
221,Driver,B-E
221,disengagement,I-E
221,due,O
221,to,O
221,positioning,B-C
221,discrepancy,I-C
221,of,O
221,the,O
221,autonomous,O
221,vehicle,O
222,Driver,B-E
222,disengagement,I-E
222,due,O
222,to,O
222,perception,B-C
222,discrepancy,I-C
222,in,O
222,the,O
222,detection,O
222,of,O
222,merging,O
222,vehicle,O
223,precautionary,B-E
223,takeover,I-E
223,to,O
223,address,O
223,"controls,",O
223,AV,O
223,lane,O
223,encroachment,O
224,Driver,B-E
224,precautionary,I-E
224,disengagement,I-E
224,due,O
224,to,O
224,aggressive,B-C
224,maneuver,I-C
224,by,O
224,vehicle,O
224,in,O
224,the,O
224,adjacent,O
224,lane,O
225,This,O
225,occurs,O
225,when,O
225,the,O
225,test,O
225,vehicle,O
225,is,O
225,making,O
225,an,O
225,autonomous,O
225,lane,O
225,change,O
225,and,O
225,it,O
225,cuts,O
225,across,O
225,the,O
225,lane,O
225,marker,O
225,into,O
225,another,O
225,lane.,O
225,Conditions:,O
225,Non-inclement,O
225,"weather,",O
225,dry,O
225,"roads,",O
225,no,O
225,other,O
225,factors,O
225,involved,O
226,Disengage,B-E
226,for,O
226,adverse,B-C
226,weather,I-C
226,conditions,I-C
226,experienced,O
226,during,O
226,testing,O
227,The,O
227,test,O
227,vehicle's,O
227,software,O
227,recommended,O
227,an,O
227,incorrect,O
227,lane,O
227,change,O
227,to,O
227,the,O
227,software,O
227,operator.,O
227,Conditions:,O
227,Non-inclement,O
227,"weather,",O
227,dry,O
227,"roads,",O
227,no,O
227,other,O
227,factors,O
227,involved,O
228,"Planning,",O
228,driver,O
228,precautionarily,O
228,intervened,O
228,for,O
228,a,O
228,bus,O
228,drives,O
228,crossing,O
228,its,O
228,lane,O
228,boundary,O
229,Planning,O
229,discrepancy;,O
229,system,B-E
229,planned,I-E
229,incorrect,I-E
229,trajectory,I-E
229,due,O
229,to,O
229,vehicle,B-C
229,exiting,I-C
229,parked,I-C
229,state,I-C
230,Perception,O
230,issue:,O
230,sensor,O
230,data,O
230,"(radar,",O
230,"lidar,",O
230,and,O
230,"camera),",O
230,or,O
230,autonomy,O
230,system's,O
230,interpretation,O
230,of,O
230,sensor,O
230,"data,",O
230,had,O
230,a,O
230,shortcoming,O
230,or,O
230,inaccuracy,O
230,that,O
230,affected,O
230,driving,O
230,behavior,O
231,The,O
231,test,O
231,vehicle,O
231,makes,O
231,a,O
231,lane,O
231,change,O
231,at,O
231,an,O
231,inproper,O
231,"speed,",O
231,e.g:,O
231,slow,O
231,acceleration.,O
231,Conditions:,O
231,Non-inclement,O
231,"weather,",O
231,dry,O
231,"roads,",O
231,no,O
231,other,O
231,factors,O
231,involved,O
232,"Planning,",O
232,driver,O
232,precautionarily,O
232,intervened,O
232,for,O
232,a,O
232,vehicle,O
232,cuts,O
232,in,O
232,ADV's,O
232,lane,O
232,suddenly,O
233,Small,O
233,steering,O
233,oscillation,O
233,detected,O
233,for,O
233,a,O
233,couple,O
233,of,O
233,seconds.,O
233,The,O
233,safety,O
233,driver,O
233,decides,O
233,to,O
233,take,O
233,over.,O
233,Cause:,O
233,Lateral,O
233,controller,O
233,sensitivity,O
233,to,O
233,quick,B-C
233,path,I-C
233,change,I-C
233,commands,I-C
233,or,O
233,localization,B-C
233,errors,I-C
233,causing,O
233,oscillation.,B-E
234,Control,O
234,issue:,O
234,the,O
234,vehicle,O
234,control,O
234,and,O
234,actuation,O
234,system,O
234,could,O
234,"not,",O
234,or,O
234,did,O
234,"not,",O
234,accurately,O
234,follow,O
234,the,O
234,trajectory,O
234,planned,O
234,by,O
234,the,O
234,autonomy,O
234,system,O
235,Planning,O
235,issue:,O
235,the,O
235,trajectory,B-C
235,planned,O
235,by,O
235,the,O
235,autonomy,O
235,system,O
235,was,O
235,"flawed,",O
235,in,O
235,that,O
235,it,O
235,disrupted,O
235,traffic,O
235,"flow,",O
235,resulted,O
235,in,O
235,unsafe,B-E
235,"maneuvering,",I-E
235,or,O
235,did,O
235,not,O
235,advance,O
235,vehicle,O
235,toward,O
235,destination,O
236,Safety,O
236,precaution:,O
236,Heavy,O
236,traffic,O
236,on,O
236,highway,O
236,entrance,O
237,Safety,O
237,precaution:,O
237,Heavy,O
237,traffic,O
237,to,O
237,complete,O
237,lane,O
237,change,O
238,Safety,O
238,precaution:,O
238,Heavy,O
238,traffic,O
239,System,O
239,detects,O
239,driver,B-E
239,override,I-E
239,due,O
239,to,O
239,significant,B-C
239,one-sided,I-C
239,road,I-C
239,bump.,I-C
239,Vehicle,O
239,not,O
239,in,O
239,an,O
239,active,O
239,construction,O
239,zone.,O
239,No,O
239,emergency,O
239,vehicles,O
239,or,O
239,collisions,O
239,present,O
239,in,O
239,the,O
239,vicinity.,O
239,Weather,O
239,and/or,O
239,road,O
239,conditions,O
239,dry,O
239,in,O
239,the,O
239,area.,O
240,Safety,O
240,driver,O
240,decided,O
240,to,O
240,take,O
240,over,O
240,to,O
240,let,O
240,a,O
240,faster,O
240,trailing,O
240,vehicle,O
240,pass,O
240,the,O
240,AV.,O
241,Precautionary,O
241,takeover,O
241,in,O
241,construction,O
241,zone,O
241,with,O
241,workers,O
241,on,O
241,road,O
241,shoulder,O
242,Disengagement,B-E
242,for,O
242,a,B-C
242,perception,I-C
242,discrepancy,I-C
242,FALSE,O
242,possitive,O
242,which,O
242,impacted,O
242,the,O
242,vehicle,O
242,to,O
242,react,O
242,and,O
242,make,O
242,unwanted,O
242,maneuver,O
243,Perception,O
243,discrepancy;,O
243,On,O
243,city,O
243,road,O
243,in,O
243,moderate,O
243,traffic,O
243,with,O
243,clear,O
243,sky,O
243,during,O
243,dusk,O
244,The,O
244,planner,O
244,was,O
244,not,O
244,able,O
244,to,O
244,generate,O
244,a,O
244,valid,O
244,trajectory.,O
244,The,O
244,system,O
244,asked,O
244,the,O
244,operator,O
244,to,O
244,take,O
244,control,O
244,of,O
244,the,O
244,vehicle.,O
244,The,O
244,operator,O
244,disengaged,O
244,the,O
244,system,O
244,manually,O
244,to,O
244,remain,O
244,in,O
244,the,O
244,operational,O
244,design,O
244,domain.,O
244,The,O
244,driver,O
244,performed,O
244,a,O
244,steering,O
244,manouver,O
244,to,O
244,correct,O
244,the,O
244,trajectory,O
244,of,O
244,the,O
244,vehicle.,O
245,AV,O
245,creeps,O
245,cautiously,O
245,after,O
245,stopping,O
245,at,O
245,a,O
245,stop,O
245,sign,O
245,"intersection,",O
245,watching,O
245,out,O
245,for,O
245,other,O
245,crossing,O
245,vehicles.,O
245,Oncoming,O
245,traffic,O
245,on,O
245,the,O
245,cross,O
245,street.,O
245,Safety,O
245,driver,O
245,initiates,O
245,the,O
245,take,O
245,over,O
245,to,O
245,avoid,O
245,possible,O
245,honking,O
245,response,O
245,from,O
245,other,O
245,vehicle,O
245,to,O
245,the,O
245,AV,O
245,interaction,O
245,at,O
245,stop,O
245,"sign,",O
245,which,O
245,is,O
245,slower,O
245,&,O
245,conservative,O
245,than,O
245,a,O
245,typical,O
245,driver.,O
246,Safety,O
246,precaution:,O
246,vehicle,O
246,merging,O
247,Driver,B-E
247,disengagement,I-E
247,due,O
247,to,O
247,control,B-C
247,discrepancy,I-C
247,to,O
247,maintain,O
247,minimum,O
247,follow,O
247,distance,O
248,Safety,O
248,driver,O
248,decided,O
248,to,O
248,pull,O
248,over,O
248,to,O
248,the,O
248,side,O
248,to,O
248,let,O
248,a,O
248,faster,O
248,trailing,O
248,vehicle,O
248,pass.,O
249,Planning,O
249,discrepancy;,O
249,system,O
249,planned,O
249,incorrect,B-E
249,trajectory,I-E
249,due,O
249,to,O
249,oncoming,B-C
249,vehicle,I-C
249,cutting,O
249,into,O
249,lane,O
249,of,O
249,traffic,O
250,Planning,O
250,discrepancy;,O
250,during,O
250,double,O
250,parked,O
250,vehicle,O
250,avoidance,O
250,"maneuver,",O
250,system,O
250,planned,O
250,incorrect,O
250,trajectory,O
250,into,O
250,adjacent,O
250,lane,O
250,of,O
250,traffic,O
251,Hardware,O
251,"Irregularity,",O
251,camera,O
251,failed,O
251,to,O
251,display,O
251,on,O
251,onboard,O
251,system,O
252,The,O
252,AV,O
252,was,O
252,Breaking,O
252,incorrectly.,O
252,As,O
252,a,O
252,result,O
252,the,O
252,safety,O
252,driver,O
252,disengaged,O
252,and,O
252,resumed,O
252,manual,O
252,control.,O
253,Comparing,O
253,map,O
253,files,O
253,and,O
253,an,O
253,offset,O
253,was,O
253,noticed,O
253,by,O
253,the,O
253,safety,O
253,driver,O
253,as,O
253,a,O
253,result,O
253,the,O
253,safety,O
253,driver,O
253,disengaged,O
253,and,O
253,resumed,O
253,manual,O
253,control.,O
254,Driver,B-E
254,precautionary,I-E
254,disengagement,I-E
254,due,O
254,to,O
254,aggressive,B-C
254,cut-in,I-C
254,by,O
254,other,O
254,vehicle,O
255,The,O
255,AV,O
255,controller,O
255,unexpectedly,O
255,stopped,O
255,running,O
255,and,O
255,AV,O
255,operation,O
255,was,O
255,disengaged.,O
255,The,O
255,driver,O
255,safely,O
255,took,O
255,over,O
255,control,O
255,of,O
255,the,O
255,vehicle,O
255,shortly,O
255,after,O
255,the,O
255,disengagement.,O
256,"Prediction,",O
256,driver,O
256,precautionarily,O
256,intervened,O
256,for,O
256,a,O
256,cyclist,O
256,in,O
256,bike,O
256,lane,O
256,before,O
256,ADV,O
256,enters,O
256,zigzag(Single,O
256,lane,O
256,to,O
256,two,O
256,lanes,O
256,split),O
257,Prediction,O
257,discrepancy;,O
257,incorrect,B-E
257,trajectory,I-E
257,estimation,I-E
257,for,O
257,a,B-C
257,vehicle,I-C
257,entering,O
257,intersection,O
258,Motion,O
258,planning,O
258,unable,O
258,to,O
258,produce,O
258,valid,O
258,trajectory,O
259,Undesireable,O
259,motion,O
259,plan,O
259,violating,O
259,traffic,O
259,signal,O
260,Prediction,O
260,discrepancy;,O
260,incorrect,O
260,trajectory,O
260,estimation,O
260,of,O
260,approaching,O
260,motorcycle,O
261,Prediction,O
261,discrepancy;,O
261,incorrect,O
261,trajectory,O
261,estimation,O
261,of,O
261,a,O
261,vehicle,O
261,reversing,O
261,into,O
261,curbside,O
261,parking,O
262,Prediction,O
262,discrepancy;,O
262,incorrect,B-E
262,yield,I-E
262,estimation,I-E
262,for,O
262,a,B-C
262,vehicle,I-C
262,cutting,O
262,into,O
262,the,O
262,lane,O
262,of,O
262,traffic,O
262,in,O
262,intersection,O
263,Prediction,O
263,discrepancy;,O
263,incorrect,O
263,trajectory,O
263,estimation,O
263,for,O
263,vehicle,O
263,making,O
263,illegal,O
263,u-turn,O
263,in,O
263,an,O
263,intersection,O
264,The,O
264,car,O
264,was,O
264,performing,O
264,a,O
264,parking,O
264,"maneuver,",O
264,when,O
264,the,O
264,driver,O
264,had,O
264,to,O
264,take,O
264,"control,",O
264,because,O
264,the,O
264,back,O
264,wall,O
264,was,O
264,within,O
264,1.5,O
264,meter,O
264,from,O
264,the,O
264,car,O
264,rear,O
264,bumper.,O
264,This,B-E
264,event,I-E
264,was,O
264,caused,O
264,by,O
264,the,B-C
264,error,I-C
264,in,O
264,object,O
264,detection,O
264,by,O
264,rear,O
264,ultrasonic,O
264,sensor.,O
265,Motion,O
265,plan,O
265,exceeded,O
265,speed,O
265,limit,O
266,Motion/Behaviour,O
266,planning,O
266,discrepancy;,O
266,On,O
266,city,O
266,road,O
266,in,O
266,heavy,O
266,traffic,O
266,with,O
266,cloudy,O
266,sky,O
266,during,O
266,dusk,O
267,Perception,O
267,discrepancy;,O
267,On,O
267,city,O
267,road,O
267,in,O
267,moderate,O
267,traffic,O
267,with,O
267,cloudy,O
267,sky,O
267,during,O
267,night,O
268,Planning,O
268,discrepancy;,O
268,system,O
268,planned,O
268,incorrect,O
268,trajectory,O
268,of,O
268,proceeding,O
268,vehicle,O
269,Planning,O
269,discrepancy;,O
269,system,O
269,planned,O
269,incorrect,B-E
269,trajectory,I-E
269,due,O
269,to,O
269,proceeding,B-C
269,vehicle,I-C
269,exiting,O
269,parked,O
269,state,O
270,Prediction,O
270,discrepancy;,O
270,incorrect,O
270,trajectory,O
270,estimation,O
270,of,O
270,proceeding,O
270,vehicle,O
270,making,O
270,illegal,O
270,left,O
270,turn,O
270,in,O
270,an,O
270,intersection,O
271,Precautionary,B-E
271,disengagement,I-E
271,to,O
271,avoid,O
271,a,B-C
271,reckless,I-C
271,driver,I-C
271,cutting,O
271,through,O
271,vehicle's,O
271,lane,O
272,During,O
272,a,O
272,lane,O
272,"change,",O
272,the,O
272,test,O
272,vehicle,O
272,oscillates,O
272,from,O
272,left,O
272,to,O
272,right,O
272,in,O
272,the,O
272,lane.,O
272,Conditions:,O
272,Non-inclement,O
272,"weather,",O
272,dry,O
272,"roads,",O
272,no,O
272,other,O
272,factors,O
272,involved,O
273,Prediction,O
273,discrepancy;,O
273,incorrect,O
273,trajectory,O
273,estimation,O
273,for,O
273,a,O
273,vehicle,O
273,in,O
273,intersection,O
273,yielding,O
273,for,O
273,pedestrians,O
274,While,O
274,the,O
274,testing,O
274,car,O
274,was,O
274,waiting,O
274,for,O
274,green,O
274,light,O
274,at,O
274,an,O
274,"intersection,",O
274,a,O
274,long,O
274,truck,O
274,blocked,O
274,both,O
274,traffic,O
274,lights,O
274,at,O
274,the,O
274,same,O
274,time,O
274,when,O
274,passing,O
274,through.,O
274,The,O
274,testing,O
274,car,O
274,failed,O
274,to,O
274,detect,O
274,any,O
274,red,O
274,light,O
274,and,O
274,launched,O
274,forward.The,O
274,driver,O
274,took,O
274,over.,O
275,Driver,O
275,pressed,O
275,the,O
275,brake,O
275,pedal,O
275,because,O
275,the,O
275,vehicle,O
275,was,O
275,driving,O
275,faster,O
275,than,O
275,driver,O
275,expected.,O
275,Vehicle,O
275,not,O
275,in,O
275,an,O
275,active,O
275,construction,O
275,zone.,O
275,No,O
275,emergency,O
275,vehicles,O
275,or,O
275,collisions,O
275,present,O
275,in,O
275,the,O
275,vicinity.,O
275,Weather,O
275,and/or,O
275,road,O
275,conditions,O
275,dry,O
275,in,O
275,the,O
275,area.,O
276,Invalid,O
276,control,O
276,unit,O
276,operation.,O
276,Vehicle,O
276,not,O
276,in,O
276,an,O
276,active,O
276,construction,O
276,zone.,O
276,No,O
276,emergency,O
276,vehicles,O
276,or,O
276,collisions,O
276,present,O
276,in,O
276,the,O
276,vicinity.,O
276,Weather,O
276,and/or,O
276,road,O
276,conditions,O
276,dry,O
276,in,O
276,the,O
276,area.,O
277,Prediction,O
277,discrepancy;,O
277,incorrect,O
277,trajectory,O
277,estimation,O
277,of,O
277,proceeding,O
277,vehicle,O
277,making,O
277,left,O
277,turn,O
277,in,O
277,an,O
277,intersection,O
278,Planning,O
278,discrepancy;,O
278,system,O
278,planned,O
278,incorrect,O
278,trajectory,O
278,through,O
278,left,O
278,turn,O
278,in,O
278,intersection,O
279,Control:,O
279,Input,O
279,check,O
279,"failure,",O
279,chasis,O
279,error,O
280,Planning,O
280,Logic:,O
280,incorrect,B-C
280,behavior,I-C
280,prediction,I-C
280,for,O
280,vehicle,O
280,at,O
280,roundabout,O
280,results,O
280,in,O
280,a,B-E
280,planned,I-E
280,trajectory,I-E
280,that,O
280,overlaps,O
280,with,O
280,the,O
280,vehicle,O
281,Safety,O
281,Driver,O
281,proactively,O
281,disengaged,O
281,upon,O
281,recognizing,O
281,that,O
281,a,O
281,planned,O
281,maneuver,O
281,or,O
281,action,O
281,did,O
281,not,O
281,conform,O
281,to,O
281,internal,O
281,guidelines.,O
282,precautionary,B-E
282,takeover,I-E
282,to,O
282,address,O
282,"planning,",O
282,third,O
282,party,O
282,lane,O
282,obstruction,O
283,Incorrect,B-C
283,prediction,I-C
283,of,O
283,vehicle,O
283,caused,O
283,undesirable,B-E
283,motion,I-E
283,plan,I-E
284,"Planning,",O
284,driver,O
284,precautionarily,O
284,intervened,O
284,for,O
284,a,O
284,reckless,O
284,left,O
284,vehicle,O
284,makes,O
284,a,O
284,right,O
284,turn,O
284,from,O
284,a,O
284,go,O
284,straight,O
284,lane,O
285,Planning,O
285,discrepancy;,O
285,system,O
285,planned,O
285,incorrect,B-E
285,trajectory,I-E
285,based,O
285,on,O
285,position,B-C
285,of,O
285,proceeding,O
285,vehicle,O
286,Sensor,B-C
286,data,I-C
286,mismatch,I-C
286,caused,O
286,software,B-E
286,kickout,I-E
287,Narrow,O
287,street,O
287,with,O
287,two,O
287,large,O
287,parked,O
287,vehicles,O
287,(mail,O
287,van,O
287,and,O
287,pickup,O
287,truck),O
287,on,O
287,either,O
287,side.,O
287,Gap,O
287,on,O
287,either,O
287,side,O
287,is,O
287,less,O
287,than,O
287,AV,O
287,Planner's,O
287,safety,O
287,"thresolds,",O
287,resulting,O
287,in,O
287,planner,O
287,stopping,O
287,the,O
287,vehicle.,O
287,Driver,O
287,takes,O
287,over.,O
288,Narrow,O
288,path,O
288,in,O
288,front,O
288,of,O
288,the,O
288,AV,O
288,with,O
288,parked,O
288,cars,O
288,on,O
288,both,O
288,sides.,O
288,Another,O
288,vehicle,O
288,coming,O
288,in,O
288,the,O
288,on,O
288,coming,O
288,lane.,O
288,AV,O
288,yeilds,O
288,to,O
288,the,O
288,on,O
288,coming,O
288,vehicle,O
288,and,O
288,starts,O
288,coming,O
288,to,O
288,a,O
288,stop.,O
288,Safety,O
288,driver,O
288,initiates,O
288,take,O
288,over,O
288,to,O
288,make,O
288,sure,O
288,the,O
288,encounter,O
288,is,O
288,safe.,O
289,AV,B-C
289,taking,O
289,a,O
289,left,O
289,"turn,",O
289,close,O
289,to,O
289,a,O
289,parked,O
289,car,O
289,on,O
289,a,O
289,narrow,O
289,"street,",O
289,resulting,O
289,in,O
289,an,B-E
289,initial,I-E
289,nudge,I-E
289,away,O
289,from,O
289,the,O
289,parked,O
289,vehicle.,O
289,Driver,O
289,makes,O
289,a,O
289,preventative,O
289,intervention,O
289,to,O
289,avoid,O
289,unsafe,O
289,situation,O
289,with,O
289,parked,O
289,car.,O
290,Safety,O
290,driver,O
290,performed,O
290,improper,O
290,robotic,O
290,mode,O
290,engagement,O
291,Planning,O
291,discrepancy;,O
291,system,O
291,planned,O
291,incorrect,B-E
291,trajectory,I-E
291,based,O
291,on,O
291,position,B-C
291,of,O
291,adjacent,O
291,vehicle,O
292,Prediction,O
292,discrepancy;,O
292,incorrect,O
292,trajectory,O
292,estimation,O
292,of,O
292,a,O
292,vehicle,O
292,driving,O
292,through,O
292,red-light,O
293,Disengage,B-E
293,due,O
293,to,O
293,operating,B-C
293,outside,I-C
293,ODD,I-C
293,(road,O
293,"condition,",O
293,"weather,",O
293,traffic),O
294,Clear,O
294,"weather,",O
294,good,O
294,surface,O
294,conditions.,O
294,Disengagement,B-E
294,was,O
294,the,O
294,result,O
294,of,O
294,a,B-C
294,planned,I-C
294,test,I-C
294,of,O
294,the,O
294,autonomous,O
294,technology.,O
294,Driver,O
294,assumed,O
294,control,O
294,in,O
294,less,O
294,than,O
294,1,O
294,second.,O
295,precautionary,B-E
295,takeover,I-E
295,to,O
295,address,O
295,"prediction,",O
295,other,O
295,road,O
295,user,O
295,behaving,O
295,poorly,O
296,The,O
296,planner,O
296,was,O
296,not,O
296,able,O
296,to,O
296,generate,O
296,a,O
296,valid,O
296,trajectory.,O
296,The,O
296,system,O
296,asked,O
296,the,O
296,operator,O
296,to,O
296,take,O
296,control,O
296,of,O
296,the,O
296,vehicle.,O
296,The,O
296,operator,O
296,disengaged,O
296,the,O
296,system,O
296,manually,O
296,to,O
296,remain,O
296,in,O
296,the,O
296,operational,O
296,design,O
296,domain.,O
296,This,O
296,was,O
296,accomplished,O
296,by,O
296,pressing,O
296,the,O
296,brake,O
296,pedal,O
296,to,O
296,reduce,O
296,the,O
296,velocity,O
296,of,O
296,the,O
296,vehicle.,O
297,Planning,O
297,Logic:,O
297,planner,O
297,inadequately,O
297,yields,O
297,to,O
297,lead,O
297,vehicle,O
297,coming,O
297,to,O
297,a,O
297,stop,O
298,"Planning,",O
298,driver,O
298,precautionarily,O
298,intervened,O
298,for,O
298,a,B-C
298,reckless,I-C
298,neighbor,I-C
298,vehicle,I-C
298,cuts,O
298,in,O
298,our,O
298,lane,O
299,Planning,O
299,Discrepancy:,O
299,Vehicle,O
299,merged,O
299,poorly,O
299,in,O
299,traffic,O
299,jam,O
300,Disengagement,B-E
300,for,O
300,unwanted,B-C
300,maneuver,I-C
300,of,O
300,the,O
300,vehicle,O
300,in,O
300,merging,O
300,situation,O
300,with,O
300,consequtive,O
300,aggressive,O
300,cut-ins,O
300,in,O
300,front,O
300,of,O
300,the,O
300,vehicle,O
300,in,O
300,down,O
300,town,O
300,San,O
300,Jose.,O
301,precautionary,B-E
301,takeover,I-E
301,to,O
301,address,O
301,"planning,",O
301,AV,O
301,attempted,O
301,unsuccesful,O
301,left,O
301,turn,O
302,Prediction,O
302,discrepancy;,O
302,incorrect,B-E
302,trajectory,I-E
302,estimation,I-E
302,for,O
302,a,B-C
302,vehicle,I-C
302,cutting,O
302,into,O
302,lane,O
302,of,O
302,traffic,O
303,Planning,O
303,discrepancy;,O
303,during,O
303,double,O
303,parked,O
303,vehicle,O
303,avoidance,O
303,"maneuver,",O
303,system,O
303,planned,O
303,incorrect,O
303,trajectory,O
304,Clear,O
304,"weather,",O
304,good,O
304,surface,O
304,conditions.,O
304,Trajectory,O
304,message,O
304,timeout:,O
304,Took,O
304,too,O
304,long,O
304,to,O
304,plan,O
304,trajectory.,O
304,Driver,O
304,assumed,O
304,control,O
304,in,O
304,less,O
304,than,O
304,1,O
304,second,O
304,of,O
304,system,O
304,alert.,O
304,Clarification:,O
304,The,O
304,autonomous,O
304,vehicle,O
304,has,O
304,a,O
304,safety,O
304,mechanism,O
304,to,O
304,alert,O
304,the,O
304,driver,O
304,if,O
304,the,O
304,trajectory,O
304,calculations,O
304,are,O
304,not,O
304,completed,O
304,within,O
304,a,O
304,margin,O
304,of,O
304,safety,O
304,and,O
304,this,O
304,system,O
304,notified,O
304,the,O
304,driver,O
304,to,O
304,be,O
304,prepared,O
304,to,O
304,take,O
304,over.,O
304,The,O
304,driver,O
304,took,O
304,over,O
304,within,O
304,1,O
304,second,O
304,and,O
304,the,O
304,autonomous,O
304,feature,O
304,was,O
304,disengaged.,O
304,The,O
304,root,O
304,cause,O
304,was,O
304,identified,O
304,and,O
304,rectified,O
304,on,O
304,the,O
304,1/14/21 0:00,O
304,to,O
304,be,O
304,retested,O
304,successfully,O
304,on,O
304,the,O
304,15th,O
304,Jan.,O
305,A,O
305,middleware,O
305,component,O
305,was,O
305,"offline,",O
305,leading,O
305,to,O
305,the,B-E
305,system,I-E
305,disengagement.,I-E
305,The,O
305,system,O
305,asked,O
305,the,O
305,operator,O
305,to,O
305,take,O
305,control,O
305,of,O
305,the,O
305,vehicle.,O
306,Hardware,O
306,discrepancy,O
306,or,O
306,system,O
306,fault;,O
306,On,O
306,city,O
306,road,O
306,in,O
306,moderate,O
306,traffic,O
306,with,O
306,clear,O
306,sky,O
306,during,O
306,night,O
307,Planning,O
307,discrepancy;,O
