Sentence_id,Word,Label
2513,sound,I-E
2514,warning,I-E
2516,accident,I-E
2518,failure,I-C
2520,loss,I-E
2529,new,B-C
2529,firm,B-E
2531,sensor,I-C
2531,error,I-C
2540,loose,B-C
2545,sudden,I-C
2545,loss,I-C
2545,sudden,B-C
2545,loss,I-C
2546,loss,I-C
2546,loss,I-E
2549,power,I-C
2552,issue,I-C
2556,electrical,I-C
2556,problems,I-C
2556,accident,I-E
2558,issue,I-C
2558,lock,I-E
2562,numerous,B-C
2562,phone,B-C
2564,power,B-C
2564,steering,I-C
2564,assist,I-C
2567,problem,I-C
2574,accident,I-E
2577,hard,I-E
2577,braking,I-E
2577,event,I-E
2577,hard,I-E
2577,braking,I-E
2577,event,I-E
2578,failure,I-C
2579,failure,I-E
2580,power,I-C
2582,dangerous,I-E
2584,huge,B-E
2584,spot,I-E
2585,failure,I-C
2587,failure,I-C
2588,sudden,I-C
2588,loss,I-E
2590,computer,I-C
2591,loud,B-E
2591,noise,I-E
2591,loss,I-E
2594,caught,B-E
2594,fire,I-E
2594,fire,I-E
2596,error,I-C
2597,loss,I-C
2598,short,I-C
2599,condition,I-C
2604,failure,I-C
2608,loss,I-E
2609,sudden,I-C
2618,loud,B-E
2618,noise,I-E
2618,engine,I-C
2619,sensor,I-C
2619,failure,I-C
2620,collision,I-E
2622,failure,I-C
2624,loss,I-E
2635,failure,I-C
2636,failure,I-C
2636,loss,I-E
2641,lack,I-C
2641,movement,I-C
2641,force,I-C
2642,damage,I-E
2642,damage,I-E
2644,crash,I-E
2645,failure,I-C
2646,sudden,I-C
2646,loss,I-C
2646,increased,I-E
2646,risk,I-E
2656,heavy,B-E
2657,failure,I-E
2662,failure,I-C
2662,loss,I-E
2662,failure,I-C
2663,failure,I-C
2664,problem,I-C
2665,loss,I-E
2665,highway,B-E
2665,examination,I-C
2666,accident,I-E
2667,minor,B-E
2667,damages,I-E
2668,issues,I-E
2670,huge,B-E
2670,hazard,I-E
2670,crazy,B-C
2677,short,I-C
2681,transmission,B-C
2685,crash,I-E
2692,oil,I-C
2697,ice,I-C
2697,build-up,I-C
2697,problem,I-E
2699,malfunction,I-C
2699,loss,I-E
2700,accident,I-E
2707,noise,I-E
2708,noise,I-E
2712,damage,I-E
2714,front,B-C
2714,sensor,I-C
2717,recall,I-C
2722,loss,I-E
2723,alarm,I-E
2726,collision,I-E
2729,distance,I-C
2730,problem,I-E
2731,failure,I-C
2733,accident,I-E
2739,vehicle,I-C
2743,malfunction,I-C
2744,sudden,B-C
2744,loss,I-C
2744,pressure,I-E
2754,inadvertent,I-C
2754,activation,I-C
2757,accident,I-E
2759,sudden,B-C
2759,loss,I-C
2759,total,B-E
2759,failure,I-E
2759,sensor,I-C
2759,code,I-C
2762,problem,I-C
2768,battery,I-C
2769,loss,I-E
2772,extreme,B-E
2772,shaking,I-E
2777,noise,I-E
2780,accident,I-E
2780,fault,I-C
2785,warning,B-E
2785,loud,B-E
2785,sound,I-E
2786,cold,I-C
2786,start,I-C
2787,failure,I-C
2788,problem,I-C
2791,small,B-C
2791,turn,I-C
2793,knocking,I-E
2793,sound,I-E
2796,loss,I-E
2796,failure,I-C
2797,loss,I-E
2797,partial,B-C
2797,short,I-C
2800,failure,I-C
2801,failure,I-C
2801,loss,I-C
2808,near,I-E
2818,near,I-E
2818,accident,I-E
2818,lost,I-E
2818,reckless,I-C
2818,experiment,I-C
2821,two,B-E
2821,near,I-E
2828,accident,I-E
2829,crash,B-E
2831,problem,I-C
2833,bad,B-E
2833,crash,I-E
2835,steering,I-C
2835,accident,I-E
2839,momentary,B-E
2839,loss,I-E
2843,failure,I-C
2848,loss,I-C
2849,failure,I-C
2853,failure,I-C
2854,simple,B-C
2855,power,I-E
2855,assistance,I-E
2855,loose,B-C
2858,fault,I-C
2858,previous,B-C
2858,recall,I-C
2859,intermittent,I-C
2859,loss,I-E
2860,loud,I-E
2861,failure,I-C
2861,sudden,B-E
2861,loss,I-E
2865,diagnostic,I-C
2871,damage,I-E
2879,complete,B-C
2879,power,B-C
2879,steering,I-C
2879,failure,I-C
2884,crash,I-E
2886,loss,I-C
2889,safety,B-E
2889,recall,I-E
2892,fatal,B-E
2892,accidents,I-E
2905,problem,I-C
2905,concerns,I-C
2909,recall,I-E
2909,issue,I-C
2911,power,I-C
2911,steering,I-C
2912,diagnostic,I-C
2912,failure,I-C
2913,car,I-C
2913,noise,I-E
2914,action,B-E
2919,death,I-E
2919,angle,I-C
2921,issue,I-C
2921,crash,I-E
2922,accident,I-E
2923,steering,I-C
2923,failure,I-C
2925,risk,I-E
2925,crash,I-E
2926,under,B-C
2927,steering,I-C
2928,failure,I-C
2932,failure,I-C
2934,malfunction,I-C
2936,monetary,B-E
2936,loss,I-E
2937,rubbing,I-E
2937,noise,I-E
2937,steering,I-C
2937,failure,I-C
2937,loss,I-E
2941,loss,I-E
2942,power,I-E
2942,failure,I-C
2950,electrical,I-C
2953,accident,I-E
2954,sound,I-E
2959,adaptive,B-C
2959,control,I-C
2959,emergency,I-E
2960,accident,I-E
2960,sudden,I-C
2971,issue,I-C
2976,loss,I-E
2979,alarm,I-E
2979,accident,I-E
2979,effort,I-C
2983,issues,I-C
2985,serious,B-E
2985,injury,I-E
2986,failure,I-C
2994,failure,I-C
2996,grinding,I-C
2996,noise,I-E
3001,cold,B-C
3001,start,I-C
3012,failure,I-C
3017,actions,I-C
3017,problem,I-E
3018,power,B-C
3018,high,B-E
3018,risk,I-E
3018,problem,I-C
3024,difficulty,I-C
3026,accident,I-E
3028,clicking,I-E
3028,sound,I-E
3028,failure,I-C
3033,shake,I-E
3033,near,I-E
3037,oil,I-C
3041,problem,I-E
3041,missing,I-C
3045,alarm,I-E
3049,small,B-E
3049,initial,B-C
3049,jerk,I-C
3049,small,B-E
3053,fault,I-C
3053,immediate,I-E
3053,loss,I-E
3053,crash,I-C
3058,sudden,B-E
3058,loss,I-E
3058,loss,I-E
3060,problem,I-C
3061,force,I-C
3061,failure,I-E
3064,defect,I-C
3064,reduced,B-E
3068,problems,I-E
3068,damage,I-E
3073,safety,I-C
3073,issue,I-C
3080,force,I-C
3080,failure,I-C
3080,loss,I-C
3085,special,B-E
3085,treatment,I-E
3086,failure,I-E
3090,loss,I-E
3091,problem,I-E
3100,sustained,B-E
3100,injuries,I-E
3101,turning,I-C
3101,caused,B-E
3101,accident,I-E
3103,failure,I-C
3104,problem,I-E
3104,fault,I-E
3105,power,B-C
3105,steering,I-C
3107,failure,I-C
3108,sensor,I-C
3108,fault,I-C
3109,loss,I-E
3112,steering,I-C
3112,injury,I-E
3113,loss,I-C
3114,accident,I-E
3114,issue,I-C
3119,problem,I-C
3123,steering,I-C
3123,noises,I-C
3125,computer,B-C
3128,force,I-C
3128,problem,I-C
3130,crash,I-E
3130,problem,I-C
3134,weird,B-E
3134,noise,I-E
3136,failure,I-C
3136,crash,I-E
3137,loss,I-E
3139,crash,I-E
3140,crash,I-C
3140,damage,I-C
3140,crash,I-C
3146,crash,I-E
3147,loss,I-E
3147,smell,I-E
3147,issue,I-C
3149,vehicle,B-E
3156,malfunction,I-C
3157,noise,I-C
3167,serious,B-E
3167,crash,I-E
3167,problems,B-C
3168,impact,I-C
3168,smoke,I-E
3169,failure,I-C
3173,sudden,B-E
3173,loss,I-E
3173,loss,I-E
3174,accident,I-E
3184,dead,I-C
3184,battery,I-C
3185,failure,I-C
3186,loss,I-E
3191,oil,B-E
3191,damage,I-E
3191,oil,I-C
3191,leak,I-C
3191,failure,I-C
3195,slight,B-E
3195,vibration,I-E
3195,snowy,B-C
3195,conditions,I-C
3195,recall,I-E
3195,faulty,B-C
3195,torque,I-C
3195,sensors,I-C
3195,loss,I-E
3196,serious,B-E
3196,accident,I-E
3199,failure,I-C
3201,accident,I-E
3201,injury,I-E
3205,repair,I-C
3206,experienced,B-E
3206,loss,I-E
3207,frantic,B-E
3207,beeping,I-E
3207,forward,B-C
3207,collision,I-C
3210,safety,B-C
3214,accident,I-E
3216,damage,I-E
3216,damage,I-E
3217,failure,I-C
3221,failure,I-C
3226,current,B-E
3226,recall,I-E
3229,system,I-C
3229,failure,I-C
3229,injury,I-E
3232,exposure,I-C
3232,extreme,B-E
3232,heat,I-C
3235,low,I-C
3235,battery,I-C
3239,accident,I-E
3241,failure,I-C
3242,issue,I-C
3243,pose,B-E
3245,conditions,I-C
3245,activation,I-E
3248,accident,I-C
3250,battery,B-E
3250,battery,I-C
3251,failure,I-C
3251,computer,B-C
3251,issues,I-C
3252,failure,I-C
3254,effect,I-E
3264,issue,I-C
3268,failure,I-C
3269,failure,I-C
3272,loss,I-E
3276,noise,I-E
3276,problem,I-C
3277,electric,B-C
3277,burn,I-C
3280,major,B-E
3280,issues,I-E
3281,sudden,B-C
3281,unexpected,B-C
3281,loss,I-C
3282,recall,I-C
3282,loss,I-E
3283,bad,B-C
3283,worse,B-E
3283,noise,I-E
3284,vehicle,B-E
3284,crash,I-E
3289,noise,I-E
3290,horrible,B-E
3290,accident,I-E
3299,date,I-C
3300,serious,B-C
3300,crashes,I-C
3301,sudden,I-E
3301,loss,I-E
3303,failure,I-C
3308,serious,B-E
3308,accident,I-E
3309,situation,I-C
3315,traffic,I-C
3315,accident,I-E
3318,recall,I-C
3320,failure,I-C
3320,power,B-C
3320,steering,I-C
3320,failure,I-C
3331,mechanical,I-C
3331,loud,B-E
3331,loss,I-C
3331,recall,I-C
3331,problem,I-C
3332,safety,B-E
3335,traffic,I-C
3335,lights,I-C
3335,interference,I-E
3335,audible,B-E
3339,rate,I-C
3339,change,I-C
3339,events,I-C
3339,rear,I-E
3339,end,I-E
3339,collision,I-E
3341,failure,I-C
3341,failure,I-C
3354,speed,I-C
3355,short,I-C
3355,wire,I-C
3359,failure,I-C
3359,failure,I-C
3360,sudden,B-E
3360,loss,I-E
3360,failure,I-C
3362,dangerous,B-E
3362,driving,I-E
3364,bad,B-E
3364,accident,I-E
3366,sharp,I-C
3366,turn,I-C
3366,failure,I-C
3367,failure,I-C
3372,wide,I-C
3372,turn,I-C
3373,problem,I-C
3376,contact,I-C
3376,force,I-E
3377,grinding,I-C
3377,noise,I-E
3377,failure,I-C
3393,assist,I-E
3394,slight,B-E
3394,failure,B-C
3394,error,B-C
3394,message,I-C
3394,immediate,B-E
3394,loss,I-E
3395,loss,I-E
3397,issue,I-C
3401,noise,I-E
3402,water,B-E
3402,damage,I-E
3402,repeated,B-C
3402,water,I-C
3402,water,I-C
3405,failure,I-C
3407,car,I-C
3407,loud,B-E
3407,alarm,I-E
3408,crash,I-E
3410,loss,I-E
3411,accident,I-E
3413,poor,B-E
3413,acceleration,I-E
3413,pressure,I-C
3413,acceleration,I-E
3414,engine,I-C
3414,noise,I-E
3418,another,B-C
3418,vehicle,I-C
3418,near,B-E
3418,collisions,I-E
3419,repair,I-C
3422,failure,I-C
3424,adaptive,B-C
3424,control,I-C
3425,error,I-E
3426,problem,I-C
3432,false-positive,I-C
3432,situation,I-C
3433,accident,I-E
3433,risk,I-C
3434,accident,I-E
3436,problem,I-C
3438,power,B-C
3438,steering,I-C
3443,further,B-C
3443,corrosion,I-C
3443,steering,B-E
3443,design,I-C
3443,dangerous,B-E
3445,vehicle,B-E
3446,braking,I-C
3449,issue,I-C
3449,manufacturing,B-C
3451,failure,I-C
3457,damage,I-E
3459,software,B-E
3459,issues,I-E
3459,new,B-C
3459,camera,I-C
3462,death,I-E
3462,failure,I-C
3463,deceleration,I-E
3465,loss,I-E
3470,failure,I-E
3470,failure,I-C
3474,near,I-E
3480,high,B-C
3480,failure,I-C
3481,problem,I-E
3483,failure,I-C
3484,steering,B-C
3484,assist,I-C
3484,fault,I-C
3484,power,I-E
3484,steering,I-E
3485,loss,B-E
3485,accident,I-E
3488,issue,I-C
3492,caused,B-E
3492,recall,I-C
3498,traffic,I-C
3499,major,B-E
3499,grinding,I-E
3499,noise,I-E
3499,collision,I-E
3501,recall,I-C
3509,loss,I-E
3510,repair,I-C
3511,repair,I-C
3512,cold,I-C
3514,wind,I-C
3515,hard,B-E
3515,truck,I-C
3516,failure,I-C
3517,steering,I-C
3517,failures,I-C
3520,acceleration,I-C
3520,impact,I-C
3521,traffic,I-C
3524,fatal,B-C
3524,crashes,I-C
3524,data,I-C
3525,failure,I-C
3527,loss,I-E
3532,problem,I-C
3532,causes,B-E
3532,loss,I-E
3534,problem,I-C
3535,problem,I-C
3537,collision,I-E
3544,failure,I-C
3545,grinding,I-E
3545,noise,I-E
3548,force,I-C
3548,impact,I-C
3549,collision,I-C
3549,total,B-E
3549,loss,I-E
3551,loss,I-E
3551,corrosion,I-C
3557,impact,I-C
3557,crack,I-E
3557,impact,I-C
3562,power,B-C
3562,steering,I-C
3562,failure,I-C
3564,failure,I-C
3566,accident,I-E
3567,message,I-E
3567,failure,I-C
3569,severe,B-E
3569,vibration,I-E
3570,collision,I-E
3572,heavy,B-C
3572,major,B-C
3572,storm,I-C
3576,driving,I-C
3577,truck,I-C
3577,loud,B-E
3577,noise,I-E
3578,loss,B-C
3578,hard,I-C
3578,braking,I-C
3581,recall,I-C
3586,fault,I-C
3589,diagnostic,I-C
3591,loss,I-E
3595,issue,I-C
3595,serious,B-E
3601,hour,B-C
3601,traffic,I-C
3601,accident,I-E
3602,steering,I-C
3602,malfunction,I-C
3605,fires,I-E
3605,chemical,B-C
3605,weapons,I-C
3607,failure,I-C
3608,serious,B-C
3610,problem,I-C
3610,danger,I-C
3611,malfunctions,I-C
3611,several,B-E
3611,severe,B-E
3614,grinding,I-E
3614,sound,I-E
3617,failures,I-C
3620,traffic,I-C
3620,quick,I-C
3620,action,I-C
3620,response,I-C
3620,accident,I-E
3621,failure,I-C
3623,failure,I-C
3625,occurence,I-C
3625,accident8805,I-E
3630,serious,B-E
3630,wrecks,I-E
3630,speeds,I-C
3631,engine,I-C
3632,recall,I-E
3632,problem,I-C
3633,recall,I-C
3640,terrible,B-E
3640,pain,I-E
3640,pain,I-C
3644,failure,I-C
3647,loss,I-E
3649,loss,I-E
3663,bad,B-E
3663,accident,I-E
3666,problem,I-E
3667,danger,I-E
3670,accident,I-E
3674,no,B-E
3674,accident,I-E
3675,sun,I-C
3682,accident,I-E
3688,diagnostic,I-C
3688,failure,I-C
3689,sound,I-E
3690,error,I-E
3690,electronic,I-C
3691,failure,I-C
3693,acceleration,I-C
3693,failure,I-C
3694,failure,I-C
3699,change,I-C
3700,steering,B-C
3700,disaster,I-E
3701,abnormal,B-E
3701,vibration,I-E
3701,engine,I-C
3706,major,B-E
3706,accident,I-E
3706,accident,I-E
3711,loss,I-C
3711,dangerous,I-E
3711,steering,I-E
3712,loss,I-E
3713,alarm,I-E
3713,rapid,B-C
3713,steering,I-C
3713,failure,I-C
3717,dead,B-C
3719,failure,I-C
3719,failure,I-C
3720,gas,B-C
3720,effort,I-C
3720,crash,I-E
3722,vehicle,I-C
3722,abrupt,B-E
3722,grinding,I-E
3722,sound,I-E
3728,braking,I-C
3728,collision,I-E
3729,limited,B-C
3730,collision,I-E
3732,fault,I-C
3733,steering,I-C
3734,loss,I-E
3738,turn,I-C
3746,failure,B-C
3746,sudden,B-E
3746,loss,I-E
3747,harm,I-E
3755,engine,I-C
3755,failures,I-E
3759,problem,I-C
3760,failure,I-C
3762,accident,I-E
3764,failure,I-C
3766,force,I-C
3766,friction,I-E
3767,failure,I-E
3767,fault,I-C
3767,overheat,I-C
3769,sudden,I-C
3769,turning,I-C
3771,crash,I-E
3777,issue,I-C
3778,problem,I-E
3785,grinding,I-E
3785,noise,I-E
3785,grinding,I-E
3785,turn,I-C
3789,accident,I-C
3790,serious,B-E
3793,system,I-C
3794,failure,I-C
3796,failure,I-C
3797,failure,I-C
3798,issues,I-C
3799,loss,I-C
3800,accident,I-E
3801,loss,I-C
3802,failure,I-C
3804,loss,I-E
3804,loss,I-C
3806,failure,I-C
3808,alarm,I-E
3813,failure,I-C
3813,electrical,I-C
3813,fault,I-C
3813,crash,I-E
3814,safety,I-C
3815,failure,I-E
3817,sensor,B-C
3817,failure,I-C
3818,accident,I-E
3821,steering,B-C
3821,fault,I-C
3824,issue,I-C
3824,issue,I-C
3825,failure,I-C
3825,failure,I-C
3825,warning,B-E
3827,noise,I-E
3828,vehicle,I-C
3829,alert,I-E
3831,failure,I-C
3832,problems,B-C
3834,failure,I-C
3835,potential,B-E
3835,failure,I-E
3836,serious,B-E
3836,harm,I-E
3836,injury,I-E
3836,failure,I-C
3840,sudden,B-E
3840,loss,I-C
3845,alarm,I-E
3845,sound,I-E
3847,vehicle,I-C
3848,malfunction,I-C
3852,speed,I-C
3852,collision,I-E
3852,red,B-E
3852,alert,I-E
3853,issue,I-C
3861,failure,I-C
3870,steering,I-E
3870,loss,I-E
3874,accident,I-E
3875,issue,I-C
3876,no,B-E
3876,response,I-E
3877,failure,I-C
3878,power,B-C
3878,dangerous,B-E
3878,driving,I-E
3879,electrical,B-C
3880,bad,B-C
3880,placement,I-C
3884,system,I-C
3884,warning,I-E
3886,serious,B-E
3886,accident,I-E
3889,driving,B-C
3889,loss,I-C
3889,loss,I-C
3894,spot,I-C
3894,causes,B-E
3894,unsafe,B-E
3894,lane,I-E
3895,failures,I-E
3897,failure,I-C
3900,failure,I-C
3902,intermittent,B-C
3902,loss,I-E
3903,safety,B-E
3903,risk,I-E
3903,online,B-C
3903,research,I-C
3905,failure,I-C
3905,collision,I-E
3911,damage,I-E
3913,failure,I-C
3914,steering,I-C
3917,failure,I-E
3917,failure,I-C
3926,system,I-C
3928,total,B-C
3928,loss,I-C
3930,sudden,I-C
3930,loss,I-C
3930,significant,B-E
3930,force,I-E
3937,failure,I-C
3939,dangerous,B-E
3939,speeds,I-E
3946,sudden,I-C
3946,loss,I-C
3948,change,I-C
3948,forceful,I-C
3948,change,I-C
3950,failure,I-C
3953,great,B-E
3953,no,B-C
3953,steering,I-C
3953,power,B-C
3954,noise,I-E
3954,end,B-E
3954,collision,I-E
3961,crash,I-E
3966,light,I-E
3967,accident,I-E
3968,constant,B-E
3977,contact,I-C
3977,significant,B-E
3977,pressure,I-E
3977,crash,I-C
3977,crash,I-C
3980,failure,I-C
3980,failure,I-C
3983,problem,I-C
3985,issue,I-C
3990,failure,I-C
3995,failure,I-C
3996,noise,I-E
4002,intermittent,I-C
4002,loss,I-E
4005,issue,I-C
4005,large,I-E
4008,incomplete,I-E
4008,repetition,B-C
4008,risk,I-E
4008,engine,B-E
4011,light,I-C
4013,failure,I-C
4015,accident,I-E
4015,accident,I-E
4015,bad,B-C
4015,driver,I-C
4015,car,I-C
4025,electronic,I-C
4025,malfunction,I-C
4025,great,B-E
4025,risk,I-E
4027,failure,I-C
4027,failure,I-C
4032,injury,I-E
4033,serious,B-E
4035,problem,I-C
4036,weather,I-C
4036,traffic,I-C
4042,failures,I-E
4042,baddefective,B-C
4047,noise,I-E
4047,steering,I-C
4047,miles,I-E
4048,electrical,B-C
4048,fault,I-C
4048,failure,I-E
4052,salt,B-C
4052,corrosion,I-C
4052,crash,I-E
4052,loss,B-C
4055,steering,B-C
4055,near,I-E
4055,death,I-E
4055,experience,I-E
4056,obstruction,I-C
4061,problem,I-C
4063,accident,I-C
4067,risk,I-C
4068,wet,I-E
4068,rainstorm,I-C
4071,power,B-C
4071,steering,I-C
4073,failure,I-C
4082,failure,I-C
4084,loss,B-C
4088,noise,I-E
4096,panic,I-E
4102,failure,I-E
4104,failure,I-C
4107,failure,I-C
4110,sharp,I-E
4110,pull,I-E
4111,failure,I-E
4112,lost,B-C
4112,accident,I-E
4116,failure,I-C
4116,failure,I-C
4120,problem,I-C
4120,danger,I-E
4121,serious,B-E
4121,injury,I-E
4124,failure,I-C
4128,damage,I-E
4128,audio,B-C
4128,tone,I-C
4131,failure,I-C
4132,force,I-C
4133,fault,I-C
4134,issue,I-E
4134,frost,B-C
4134,build,I-C
4142,steering,I-C
4144,major,B-E
4144,accident,I-E
4145,risk,I-E
4145,injury,I-E
4146,low,B-C
4148,no,B-C
4148,power,I-C
4148,steering,I-C
4150,recall,I-C
4153,accident,I-E
4153,serious,B-E
4153,accident,I-E
4158,inspection,I-C
4162,failure,I-C
4163,failure,I-C
4164,safety,B-E
4165,crash,I-E
4166,incident,I-C
4167,failure,I-C
4170,accident,I-E
4174,failure,I-C
4175,accident,I-E
4175,problem,I-C
4178,loss,I-C
4178,accident,I-E
4181,crash,I-E
4181,steering,I-C
4181,failure,I-C
4191,recall,I-E
4198,wheel,I-C
4198,noise,I-E
4200,sustained,B-E
4200,accident,I-C
4200,failure,I-C
4201,unexpected,I-C
4202,problem,I-C
4206,significant,B-E
4206,damage,I-E
4210,hard,B-E
4212,impact,I-C
4214,complete,B-E
4214,loss,I-E
4215,sudden,B-E
4215,loss,I-E
4217,weather,I-E
4217,conditions,I-E
4217,error,I-C
4217,hazard,I-E
4221,failure,I-C
4222,steering,I-E
4229,motor,I-C
4229,problem,I-E
4229,accident,I-E
4235,failure,I-C
4237,dangerous,I-E
4237,driving,I-E
4237,condition,I-E
4237,problem,I-C
4238,issue,I-C
4238,loss,I-E
4240,vehicle,I-C
4242,broken,B-C
4242,english,I-C
4244,damage,I-E
4244,crash,I-C
4253,software,B-E
4253,reset,I-E
4253,loss,I-C
4254,failure,I-C
4258,cold,I-C
4259,loud,B-E
4259,noise,I-E
4262,behavior,I-C
4262,force,I-C
4266,recall,I-C
4271,previous,B-C
4271,recall,I-C
4271,repairs,I-C
4271,failures,I-E
4271,recall,I-C
4272,failure,I-C
4273,problem,I-C
4276,power,B-C
4276,steering,I-C
4276,failure,I-C
4280,issue,I-C
4282,loss,I-C
4282,issue,I-C
4282,accident,I-C
4285,head,I-C
4285,on,I-C
4285,collision,I-C
4288,end,B-E
4288,wear,B-C
4293,electronic,B-C
4293,power,I-C
4293,steering,I-C
4293,unsafe,B-E
4293,instability,I-E
4295,automatic,B-C
4295,braking,I-C
4296,issue,I-C
4297,alert,I-E
4298,lost,B-C
4298,major,B-E
4298,unsafe,I-E
4298,problem,I-C
4303,accident,I-E
4304,problem,I-E
4306,failure,I-C
4309,numerous,B-C
4309,prompted,B-E
4310,loss,B-E
4311,electrical,I-C
4311,short,I-C
4312,event,I-C
4322,car,B-E
4325,failure,I-C
4327,loud,B-E
4327,recall,I-E
4328,noise,I-E
4333,extreme,B-E
4333,concern,I-E
4334,several,B-E
4334,near,I-E
4334,misses,I-E
4338,loss,I-E
4341,power,B-E
4341,steering,I-E
4341,failure,I-E
4344,issue,I-C
4347,force,I-C
4347,accident,I-E
4347,issues,I-C
4351,failure,I-E
4353,total,B-C
4353,loss,I-C
4353,safety,I-C
4353,issue,I-C
4360,issue,I-C
4362,problems,B-C
4363,manufacturers,B-C
4363,defect,I-C
4365,speed,I-C
4369,crash,I-E
4369,failure,I-C
4369,water,I-C
4372,loss,I-E
4372,vehicle,B-E
4372,accidents,I-E
4374,loss,I-E
4378,safety,I-C
4378,hazard,I-C
4381,sound,I-E
4382,failure,I-C
4388,stopped,I-C
4388,car,I-C
4388,red,I-C
4388,light,I-C
4392,recall,I-E
4401,work,I-C
4402,problem,I-C
4402,issue,I-C
4405,steering,I-C
4405,effort,I-C
4406,end,I-C
4409,loss,I-E
4410,failure,I-C
4411,sudden,B-E
4411,acceleration,I-E
4411,slow,I-C
4411,entry,I-C
4413,failure,I-C
4413,failure,I-C
4418,failure,I-E
4422,lane,B-C
4422,closures,I-C
4428,failure,I-C
4429,awful,B-E
4429,noise,I-E
4433,fault,I-C
4433,loss,I-E
4434,severe,B-E
4434,vibration,I-E
4434,problem,I-E
4434,control,I-C
4435,failure,I-C
4438,accident,I-E
4445,failure,I-C
4446,loss,I-C
4452,vehicle,I-C
4452,noise,I-E
4459,problem,I-C
4460,loss,I-E
4466,risk,I-E
4467,failure,I-C
4472,failure,I-C
4473,construction,I-C
4473,problem,I-E
4475,software,B-C
4476,serious,B-E
4476,problem,I-C
4476,problem,I-C
4489,forward,B-C
4489,collision,I-C
4494,failure,I-E
4494,close,B-C
4494,heat,I-C
4495,computer,I-C
4496,heavy,B-C
4498,fatal,B-E
4498,accident,I-E
4499,faulty,B-C
4499,radar,I-C
4499,safety,B-C
4501,failure,I-C
4505,recall,I-E
4507,obstruction,B-C
4507,problem,I-E
4514,intermittent,B-E
4514,loss,I-C
4514,problem,I-E
4515,failure,I-C
4516,electrical,I-C
4516,issue,I-C
4516,failure,I-C
4517,higher,B-E
4517,traffic,I-C
4520,failure,I-C
4521,braking,I-C
4521,failure,I-C
4524,failure,I-C
4529,steering,I-C
4529,failure,I-C
4530,failure,I-C
4531,jerking,B-C
4531,dangerous,B-E
4534,sudden,I-C
4534,braking,I-C
4544,making,B-E
4544,noise,I-E
4544,electronic,B-C
4544,power,I-C
4544,steering,I-C
4550,car,I-C
4551,ride,I-C
4558,vehicle,I-C
4567,failure,I-C
4569,failure,I-C
4571,fault,I-C
4571,loss,I-C
4571,effort,I-E
4573,faulty,B-C
4573,radar,I-C
4573,dangerous,B-E
4573,malfunction,I-E
4578,loss,I-E
4578,loss,I-E
4578,sudden,I-C
4578,loss,I-C
4582,failure,I-C
4588,partial,B-E
4588,loss,I-E
4588,power,B-C
4588,steering,I-C
4593,assist,I-C
4593,crash,I-C
4598,complete,B-E
4598,loss,I-E
4599,sound,I-E
4603,failure,I-C
4607,emergency,B-C
4607,braking,I-C
4607,system,I-C
4607,noise,I-E
4613,grinding,I-C
4613,noise,I-E
4614,loud,B-E
4614,noise,I-E
4616,turns,I-C
4617,trip,I-C
4618,failure,I-C
4619,vehicles,B-E
4619,accidents,I-E
4619,side,B-C
4619,mirror,I-C
4619,blind,I-C
4619,spots,I-C
4621,noise,I-E
4623,problem,I-C
4624,failure,I-C
4626,sudden,B-C
4626,loss,I-C
4626,noise,I-E
4627,engine,I-C
4628,incident,I-C
4628,accident,I-E
4628,near,I-E
4628,collision,I-E
4629,damage,I-C
4629,power,I-E
4636,risk,I-E
4636,crash,I-E
4641,serious,B-E
4641,accident,I-E
4642,force,I-C
4643,investigation,I-C
4644,issues,I-C
4645,side,B-C
4645,radar,I-C
4645,warning,I-C
4645,abrupt,B-E
4645,braking,I-E
4645,service,B-C
4649,intermittent,B-C
4649,loss,I-C
4649,assist,B-C
4649,loss,I-E
4650,crash,I-E
4657,sudden,B-E
4657,unsafe,I-E
4657,lockup,I-E
4657,front,B-C
4657,radar,I-C
4657,obstruction,I-C
4667,loss,I-E
4668,serious,B-E
4668,accident,I-E
4670,loud,B-E
4672,required,B-E
4673,issue,I-C
4674,sudden,I-C
4674,loss,I-C
4675,recall,I-E
4676,occurrence,I-C
4679,noises,I-E
4681,message,I-E
4686,failure,I-E
4691,crash,I-E
4692,failure,I-C
4693,problems,I-E
4696,system,I-C
4696,malfunction,I-C
4696,information,I-C
4696,sound,I-E
4697,noise,I-E
4697,power,B-C
4697,steering,I-C
4697,issue,I-C
4700,failure,I-C
4701,major,B-E
4701,visual,B-C
4701,inspection,I-C
4702,crash,I-E
4704,noise,I-E
4704,stop,I-C
4711,drive,I-C
4715,warning,I-E
4718,dangerous,B-C
4718,situation,I-C
4718,accident,I-E
4720,crash,I-E
4721,rear,B-C
4721,differential,I-C
4721,failure,I-C
4722,failure,I-C
4724,obstruction,I-C
4725,rapid,B-E
4735,air,I-C
4736,problem,I-C
4736,accident,I-E
4738,failure,I-C
4744,failure,I-C
4744,failure,I-C
4748,front,B-C
4748,radar,I-C
4752,near,B-E
4752,end,I-E
4758,transmission,I-C
4761,emergency,B-C
4761,dangerous,I-E
4761,situation,I-E
4762,malfunction,I-C
4762,accident,I-E
4763,steering,I-C
4763,steering,I-C
4763,failure,I-C
4763,issue7242019,I-C
4766,huge,B-E
4766,recall,I-E
4766,power,B-C
4766,steering,I-C
4766,fault,I-C
4766,problem,I-C
