Sentence_id,Word,Label
531,lock,O
531,up,O
531,with,O
531,no,O
531,cause,O
531,released,O
531,at,O
531,10,O
531,mph,O
531,clear,O
531,4-lane,O
531,street,O
531,no,O
531,curves,O
531,no,O
531,debris,O
531,no,O
531,cars,O
531,nearby,O
531,no,O
531,shadows,O
531,i,O
531,was,O
531,in,O
531,the,O
531,left,O
531,lane,O
531,dealer,O
531,told,O
531,me,O
531,not,O
531,to,O
531,use,O
531,the,O
531,adaptive,O
531,cruise,O
531,control,O
531,in,O
531,the,O
531,city,O
531,that,O
531,is,O
531,what,O
531,sold,O
531,me,O
531,on,O
531,the,O
531,car,O
531,tr,O
532,the,O
532,electric,O
532,power,O
532,steering,O
532,assist,O
532,failed,O
532,and,O
532,the,O
532,power,O
532,steering,O
532,fault,O
532,message,O
532,appeared,O
532,when,O
532,backing,O
532,out,O
532,of,O
532,my,O
532,garage,O
532,after,O
532,turning,O
532,the,O
532,ignition,O
532,off,O
532,and,O
532,starting,O
532,the,O
532,car,O
532,again,O
532,the,O
532,problem,O
532,resolved,O
532,my,O
532,ford,O
532,dealer,O
532,found,O
532,code,O
532,u300049,O
532,stored,O
532,required,O
532,replacement,O
532,of,O
532,the,O
532,entire,O
532,steering,O
532,gear,O
532,at,O
532,a,O
532,cost,O
532,of,O
532,255947,O
532,including,O
532,alignment,O
532,i,O
532,feel,O
532,fortunate,O
532,that,O
532,this,O
532,happened,O
532,in,O
532,my,O
532,driveway,O
532,if,O
532,it,O
532,had,O
532,been,O
532,on,O
532,the,O
532,highway,O
532,it,O
532,could,O
532,have,O
532,caused,O
532,a,O
532,serious,O
532,accident,I-C
532,the,O
532,service,O
532,advisor,O
532,said,O
532,that,O
532,this,O
532,was,O
532,the,O
532,first,O
532,escape,O
532,he,O
532,has,O
532,seen,O
532,with,O
532,this,O
532,problem,O
532,but,O
532,i,O
532,have,O
532,found,O
532,numerous,O
532,accounts,O
532,of,O
532,similar,O
532,problems,O
532,on,O
532,the,O
532,internet,O
532,tr,O
552,i,O
552,was,O
552,driving,O
552,home,O
552,in,O
552,a,O
552,residential,O
552,neighborhood,O
552,my,O
552,power,O
552,steering,O
552,unexpectedly,O
552,cut,O
552,out,O
552,and,O
552,the,O
552,check,O
552,engine,O
552,power,O
552,steering,O
552,and,O
552,traction,O
552,control,O
552,light,O
552,came,O
552,on,O
552,simultaneously,O
552,because,O
552,i,O
552,could,O
552,not,O
552,control,O
552,the,O
552,car,O
552,with,O
552,the,O
552,unexpected,O
552,loss,O
552,of,O
552,power,O
552,steering,O
552,i,O
552,drove,O
552,off,O
552,the,O
552,road,O
552,until,O
552,i,O
552,could,O
552,brake,O
552,the,O
552,vehicle,O
552,was,O
552,in,O
552,motion,O
552,as,O
552,this,O
552,occurred,O
552,and,O
552,going,O
552,forward,O
552,at,O
552,a,O
552,low,O
552,rate,O
552,of,O
552,speed,O
552,the,O
552,error,O
552,appears,O
552,to,O
552,be,O
552,around,O
552,the,O
552,electronic,O
552,steering,O
552,assist,O
552,system,O
552,brought,O
552,to,O
552,garage,O
552,next,O
552,morning,O
552,via,O
552,tow,O
552,truck,O
552,car,O
552,was,O
552,behaving,O
552,normally,O
552,all,O
552,warning,O
552,lights,O
552,off,O
552,and,O
552,steering,O
552,functional,O
552,shop,O
552,checked,O
552,grounds,O
552,power,O
552,and,O
552,a,O
552,wiring,O
552,harness,O
552,and,O
552,could,O
552,not,O
552,find,O
552,the,O
552,cause,O
552,for,O
552,the,O
552,steering,O
552,to,O
552,cut,O
552,out,O
552,like,O
552,it,O
552,did,O
552,as,O
552,they,O
552,could,O
552,not,O
559,1,O
559,car,O
559,flashes,O
559,brake,O
559,and,O
559,sometimes,O
559,brakes,O
559,on,O
559,its,O
559,own,O
559,when,O
559,it,O
559,detects,O
559,an,O
559,object,O
559,along,O
559,the,O
559,side,O
559,of,O
559,the,O
559,road,O
559,or,O
559,when,O
559,a,O
559,car,O
559,may,O
559,be,O
559,approaching,O
559,in,O
559,the,O
559,opposite,O
559,lane,O
559,or,O
559,in,O
559,a,O
559,center,O
559,turning,O
559,lane,O
559,this,O
559,has,O
559,nearly,O
559,caused,O
559,an,O
559,accident,I-C
559,on,O
559,two,O
559,different,O
559,occasions,O
559,each,O
559,time,O
559,the,O
559,lane,O
559,we,O
559,are,O
559,in,O
559,is,O
559,clear,O
559,and,O
559,usually,O
559,doesnt,O
559,even,O
559,have,O
559,a,O
559,vehicle,O
559,in,O
559,front,O
559,of,O
559,us,O
559,2,O
559,when,O
559,in,O
559,cruise,O
559,control,O
559,the,O
559,acc,O
559,will,O
559,detect,O
559,a,O
559,vehicle,O
559,in,O
559,front,O
559,of,O
559,us,O
559,going,O
559,maybe,O
559,2,O
559,mhp,O
559,slower,O
559,than,O
559,our,O
559,set,O
559,speed,O
559,and,O
559,our,O
559,car,O
559,will,O
559,abruptly,O
559,slow,O
559,down,O
559,to,O
559,about,O
559,10,O
559,mph,O
559,below,O
559,the,O
559,acc,O
559,set,O
559,point,O
559,then,O
559,it,O
559,detects,O
559,there,O
559,is,O
559,clear,O
559,distance,O
559,to,O
559,the,O
559,vehicle,O
559,in,O
559,front,O
559,and,O
559,will,O
581,everytime,O
581,i,O
581,stop,O
581,at,O
581,a,O
581,red,O
581,light,O
581,or,O
581,brake,O
581,the,O
581,vehiclewhen,O
581,coming,O
581,to,O
581,a,O
581,stop,O
581,in,O
581,trafficthe,O
581,car,O
581,completely,O
581,cuts,O
581,offthe,O
581,alert,O
581,steering,O
581,assist,O
581,is,O
581,reduced,O
581,drive,O
581,with,O
581,care,O
581,constantly,O
581,comes,O
581,on,O
581,whenever,O
581,there,O
581,is,O
581,an,O
581,auto,O
581,stop,O
581,and,O
581,the,O
581,car,O
581,restarts,O
581,the,O
581,radio,O
581,and,O
581,air,O
581,would,O
581,also,O
581,turn,O
581,off,O
581,when,O
581,auto,O
581,stop,O
581,is,O
581,activated,O
581,this,O
581,turn,O
581,off,O
581,also,O
581,causes,O
581,the,O
581,radio,O
581,screen,O
581,to,O
581,go,O
581,black,O
581,for,O
581,a,O
581,short,O
581,time,O
581,until,O
581,it,O
581,restarts,O
581,which,O
581,is,O
581,a,O
581,big,O
581,problem,O
581,and,O
581,dangerous,O
581,when,O
581,driving,O
581,in,O
581,traffic,O
581,the,O
581,normal,O
581,auto,O
581,stop,O
581,would,O
581,be,O
581,somewhat,O
581,silent,O
581,but,O
581,when,O
581,it,O
581,turns,O
581,back,O
581,on,O
581,now,O
581,it,O
581,hisses,O
581,and,O
581,turns,O
581,back,O
581,on,O
581,i,O
581,also,O
581,hear,O
581,something,O
581,as,O
581,if,O
581,water,O
581,is,O
581,passing,O
581,through,O
581,pipes,O
581,after,O
581,andor,O
587,while,O
587,driving,O
587,without,O
587,warning,O
587,a,O
587,steering,I-C
587,assist,I-C
587,fault,I-C
587,popped,O
587,up,O
587,and,O
587,i,O
587,was,O
587,un,O
587,able,O
587,to,O
587,steer,O
587,my,O
587,expedition,O
587,at,O
587,70,O
587,miles,O
587,an,O
587,hour,O
587,now,O
587,i,O
587,am,O
587,stuck,O
587,and,O
587,have,O
587,get,O
587,it,O
587,towed,O
587,after,O
587,it,O
587,almost,O
587,caused,O
587,me,O
587,to,O
587,wreck,O
587,ive,O
587,looked,O
587,it,O
587,up,O
587,and,O
587,its,O
587,a,O
587,very,O
587,common,O
587,problem,O
587,so,O
587,was,O
587,shock,O
587,to,O
587,find,O
587,that,O
587,it,O
587,is,O
587,not,O
587,a,O
587,recall,O
587,its,O
587,going,O
587,to,O
587,kill,O
587,someone,O
590,it,O
590,started,O
590,with,O
590,the,O
590,truck,O
590,losing,O
590,power,O
590,when,O
590,making,O
590,slow,O
590,speed,O
590,turns,O
590,into,O
590,drivewayparking,O
590,spot,O
590,which,O
590,includes,O
590,loss,O
590,of,O
590,power,O
590,steering,O
590,which,O
590,has,O
590,caused,O
590,me,O
590,to,O
590,almost,O
590,crash,O
590,several,O
590,times,O
590,the,O
590,power,O
590,used,O
590,to,O
590,come,O
590,back,O
590,up,O
590,but,O
590,now,O
590,it,O
590,is,O
590,resulting,O
590,in,O
590,the,O
590,truck,O
590,just,O
590,turning,O
590,itself,O
590,off,O
590,mid,O
590,turn,O
590,and,O
590,not,O
590,just,O
590,on,O
590,slow,O
590,turns,O
590,it,O
590,happened,O
590,when,O
590,i,O
590,was,O
590,making,O
590,a,O
590,turn,O
590,onto,O
590,a,O
590,street,O
590,and,O
590,i,O
590,was,O
590,forced,O
590,to,O
590,muscle,O
590,the,O
590,truck,O
590,off,O
590,the,O
590,side,O
590,of,O
590,the,O
590,road-,O
590,no,O
590,power,O
590,at,O
590,all,O
590,so,O
590,no,O
590,power,O
590,steering-going,O
590,about,O
590,15-Oct,O
590,mph,O
590,when,O
590,driving,O
590,with,O
590,cruise,O
590,control,O
590,on,O
590,if,O
590,you,O
590,use,O
590,the,O
590,turn,O
590,signal,O
590,it,O
590,kicks,O
590,off,O
590,the,O
590,cruise,O
590,control,O
590,the,O
590,ac,O
590,will,O
590,just,O
590,stop,O
590,and,O
590,the,O
590,truck,O
594,tl,O
594,the,O
594,contact,O
594,owns,O
594,a,O
594,2019,O
594,hyundai,O
594,kona,O
594,the,O
594,contact,O
594,stated,O
594,that,O
594,while,O
594,driving,O
594,70,O
594,mph,O
594,the,O
594,vehicle,O
594,stalled,O
594,with,O
594,the,O
594,forward,O
594,collision,O
594,avoidance,O
594,warning,O
594,light,O
594,illuminated,O
594,the,O
594,vehicle,O
594,was,O
594,restarted,O
594,the,O
594,contact,O
594,stated,O
594,that,O
594,the,O
594,failure,O
594,recurred,O
594,after,O
594,driving,O
594,for,O
594,30,O
594,minutes,O
594,the,O
594,vehicle,O
594,was,O
594,taken,O
594,to,O
594,lia,O
594,hyundai,O
594,albany,O
594,located,O
594,at,O
594,945,O
594,central,O
594,ave,O
594,albany,O
594,ny,O
594,12205,O
594,where,O
594,the,O
594,technician,O
594,was,O
594,unable,O
594,to,O
594,provide,O
594,a,O
594,cause,O
594,for,O
594,the,O
594,failure,O
594,the,O
594,contact,O
594,was,O
594,informed,O
594,to,O
594,take,O
594,a,O
594,picture,O
594,when,O
594,the,O
594,failure,O
594,recurred,O
594,the,O
594,contact,O
594,was,O
594,concerned,O
594,about,O
594,attempting,O
594,to,O
594,take,O
594,a,O
594,picture,O
594,while,O
594,driving,O
594,should,O
594,the,O
594,failure,O
594,recur,O
594,the,O
594,vehicle,O
594,was,O
594,not,O
594,repaired,O
594,the,O
594,manufacturer,O
594,was,O
594,not,O
594,made,O
594,aware,O
594,of,O
594,the,O
594,failure,O
594,the,O
594,failure,O
594,mileage,O
630,the,O
630,automatic,O
630,brakes,O
630,have,O
630,engaged,O
630,three,O
630,separate,O
630,times,O
630,all,O
630,while,O
630,driving,O
630,on,O
630,the,O
630,highway,O
630,60,O
630,mph,O
630,minimum,O
630,each,O
630,time,O
630,in,O
630,the,O
630,right,O
630,lane,O
630,each,O
630,time,O
630,no,O
630,cars,O
630,were,O
630,present,O
630,i,O
630,didnt,O
630,veer,O
630,off,O
630,the,O
630,road,O
630,and,O
630,there,O
630,was,O
630,nothing,O
630,to,O
630,trigger,O
630,the,O
630,automatic,O
630,braking,O
630,system,O
630,honda,O
630,mechanic,O
630,told,O
630,me,O
630,a,O
630,bug,O
630,must,O
630,have,O
630,been,O
630,smashed,O
630,on,O
630,the,O
630,sensor,O
630,and,O
630,that,O
630,caused,O
630,the,O
630,braking,O
630,i,O
630,find,O
630,this,O
630,hard,O
630,to,O
630,believe,O
630,given,O
630,this,O
630,has,O
630,happened,O
630,three,O
630,times,O
630,in,O
630,the,O
630,last,O
630,six,O
630,months,O
630,including,O
630,during,O
630,cold,O
630,weather,O
638,tl,O
638,the,O
638,contact,O
638,owns,O
638,a,O
638,2020,O
638,nissan,O
638,altima,O
638,the,O
638,contact,O
638,stated,O
638,that,O
638,upon,O
638,approaching,O
638,a,O
638,stop,O
638,light,O
638,he,O
638,attempted,O
638,to,O
638,stop,O
638,the,O
638,vehicle,O
638,but,O
638,the,O
638,brake,O
638,pedal,O
638,failed,O
638,without,O
638,warning,O
638,the,O
638,contact,O
638,depressed,O
638,the,O
638,brake,O
638,pedal,O
638,to,O
638,the,O
638,floorboard,O
638,but,O
638,to,O
638,no,O
638,avail,O
638,due,O
638,to,O
638,the,O
638,brake,I-C
638,failure,I-C
638,he,O
638,bumped,O
638,into,O
638,the,O
638,vehicle,O
638,in,O
638,front,O
638,of,O
638,him,O
638,at,O
638,5,O
638,mph,O
638,the,O
638,air,O
638,bags,O
638,did,O
638,not,O
638,deploy,O
638,upon,O
638,impact,O
638,no,O
638,injuries,O
638,were,O
638,reported,O
638,due,O
638,to,O
638,the,O
638,failure,O
638,and,O
638,a,O
638,police,O
638,report,O
638,was,O
638,not,O
638,filed,O
638,the,O
638,contact,O
638,was,O
638,able,O
638,to,O
638,resume,O
638,normal,O
638,driving,O
638,after,O
638,the,O
638,accident,O
638,the,O
638,contact,O
638,stated,O
638,that,O
638,the,O
638,forward,O
638,emergency,O
638,braking,O
638,system,O
638,failed,O
638,without,O
638,warning,O
638,which,O
638,caused,O
638,the,O
638,accident,O
638,concord,O
638,nissan,O
638,1290,O
638,concord,O
638,ave,O
638,concord,O
638,ca,O
638,94520,O
638,was,O
638,notified,O
640,as,O
640,i,O
640,was,O
640,driving,O
640,at,O
640,approx,O
640,50,O
640,mph,O
640,on,O
640,the,O
640,highway,O
640,the,O
640,elective,O
640,power,O
640,steering,O
640,on,O
640,the,O
640,vehicle,O
640,disabled,O
640,my,O
640,steering,O
640,wheel,O
640,locked,O
640,as,O
640,steering,O
640,assist,O
640,and,O
640,hill,O
640,start,O
640,assist,O
640,lights,O
640,started,O
640,flashing,O
640,this,O
640,could,O
640,easily,O
640,have,O
640,caused,O
640,a,O
640,serious,O
640,crash,I-E
640,and,O
640,was,O
640,extremely,O
640,dangerous,O
640,i,O
640,already,O
640,had,O
640,a,O
640,recall,O
640,on,O
640,the,O
640,steering,O
640,wheel,O
640,bolts,O
640,completed,O
640,a,O
640,few,O
640,months,O
640,ago,O
647,on,O
647,may,O
647,28th,O
647,2020,O
647,i,O
647,took,O
647,my,O
647,2016,O
647,ford,O
647,fusion,O
647,hybrid,O
647,in,O
647,for,O
647,serving,O
647,at,O
647,42670,O
647,miles,O
647,because,O
647,of,O
647,my,O
647,vehicles,O
647,loss,O
647,of,O
647,power,O
647,steering,O
647,steering,O
647,wheel,O
647,stutter,O
647,and,O
647,a,O
647,winning,O
647,sound,O
647,while,O
647,in,O
647,motion,O
647,on,O
647,city,O
647,street,O
647,multiple,O
647,steering,O
647,notification,O
647,warning,O
647,lights,O
647,came,O
647,on,O
647,including,O
647,power,O
647,steering,O
647,assist,O
647,fault,O
647,advance,O
647,trac,O
647,fault,O
647,lane,O
647,keeping,O
647,malfunction,O
647,and,O
647,pre-collision,O
647,assist,O
647,not,O
647,available,O
647,my,O
647,vehicles,O
647,loss,O
647,of,O
647,power,O
647,steering,O
647,while,O
647,in,O
647,traffic,O
647,caused,O
647,the,O
647,vehicle,O
647,to,O
647,become,O
647,difficult,O
647,to,O
647,control,O
647,on,O
647,may,O
647,29th,O
647,the,O
647,technicians,O
647,performed,O
647,diagnostic,O
647,test,O
647,which,O
647,they,O
647,told,O
647,me,O
647,indicated,O
647,my,O
647,steering,O
647,rack,O
647,assembly,O
647,needed,O
647,to,O
647,be,O
647,replaced,O
647,and,O
647,a,O
647,wheel,O
647,alignment,O
647,would,O
647,also,O
647,need,O
647,to,O
647,done,O
647,a,O
647,well,O
647,parts,O
647,were,O
647,ordered,O
647,and,O
647,on,O
647,june,O
647,4th,O
647,the,O
648,on,O
648,may,O
648,28th,O
648,2020,O
648,i,O
648,took,O
648,my,O
648,2016,O
648,ford,O
648,fusion,O
648,hybrid,O
648,in,O
648,for,O
648,serving,O
648,at,O
648,42673,O
648,miles,O
648,because,O
648,of,O
648,my,O
648,vehicles,O
648,loss,O
648,of,O
648,power,O
648,steering,O
648,steering,O
648,wheel,O
648,stutter,O
648,and,O
648,a,O
648,winning,O
648,sound,O
648,while,O
648,in,O
648,motion,O
648,on,O
648,city,O
648,street,O
648,multiple,O
648,steering,O
648,notification,O
648,warning,O
648,lights,O
648,came,O
648,on,O
648,including,O
648,power,O
648,steering,O
648,assist,O
648,fault,O
648,advance,O
648,trac,O
648,fault,O
648,lane,O
648,keeping,O
648,malfunction,O
648,and,O
648,pre-collision,O
648,assist,O
648,not,O
648,available,O
648,my,O
648,vehicles,O
648,loss,O
648,of,O
648,power,O
648,steering,O
648,while,O
648,in,O
648,traffic,O
648,caused,O
648,the,O
648,vehicle,O
648,to,O
648,become,O
648,difficult,O
648,to,O
648,control,O
648,on,O
648,may,O
648,29th,O
648,the,O
648,technicians,O
648,performed,O
648,diagnostic,O
648,test,O
648,which,O
648,they,O
648,told,O
648,me,O
648,indicated,O
648,my,O
648,steering,O
648,rack,O
648,assembly,O
648,needed,O
648,to,O
648,be,O
648,replaced,O
648,and,O
648,a,O
648,wheel,O
648,alignment,O
648,would,O
648,also,O
648,need,O
648,to,O
648,done,O
648,a,O
648,well,O
648,parts,O
648,were,O
648,ordered,O
648,and,O
648,on,O
648,june,O
648,4th,O
655,the,O
655,safety,O
655,system,O
655,honda,O
655,sensing,O
655,that,O
655,detects,O
655,a,O
655,car,O
655,or,O
655,pedestrian,O
655,in,O
655,your,O
655,path,O
655,and,O
655,engages,O
655,the,O
655,brake,O
655,warning,O
655,light,O
655,and,O
655,automatic,O
655,braking,O
655,mechanism,O
655,will,O
655,sometimes,O
655,engage,O
655,at,O
655,highway,O
655,speeds,O
655,when,O
655,there,O
655,is,O
655,no,O
655,object,O
655,any,O
655,where,O
655,near,O
655,the,O
655,car,O
655,if,O
655,this,O
655,engages,O
655,that,O
655,could,O
655,cause,O
655,the,O
655,car,O
655,to,O
655,stop,O
655,on,O
655,the,O
655,highway,O
655,causing,O
655,a,O
655,collision,I-C
655,i,O
655,have,O
655,had,O
655,this,O
655,happen,O
655,6,O
655,times,O
655,and,O
655,2,O
655,of,O
655,those,O
655,6,O
655,times,O
655,the,O
655,warning,O
655,light,O
655,came,O
655,on,O
655,and,O
655,and,O
655,braking,O
655,occurred,O
655,the,O
655,other,O
655,4,O
655,times,O
655,the,O
655,warning,O
655,light,O
655,with,O
655,the,O
655,brake,O
655,indicator,O
655,came,O
655,on,O
655,which,O
655,was,O
655,distracting,O
658,riding,O
658,down,O
658,the,O
658,road,O
658,and,O
658,the,O
658,wheel,O
658,instantly,O
658,locked,O
658,up,O
658,on,O
658,me,O
658,stating,O
658,in,O
658,the,O
658,message,O
658,center,O
658,of,O
658,the,O
658,car,O
658,power,O
658,steering,O
658,assist,O
658,fault,O
658,service,O
658,power,O
658,steering,O
658,service,O
658,power,O
658,steering,O
658,now,O
658,and,O
658,service,O
658,advancetrac,O
658,caused,O
658,a,O
658,accident,O
658,and,O
658,now,O
658,my,O
658,car,O
658,cause,O
658,so,O
658,much,O
658,money,O
658,to,O
658,fix,O
658,i,O
658,lost,O
658,control,O
658,because,O
658,the,O
658,wheel,O
658,stop,O
658,turning,O
679,regardless,O
679,of,O
679,whether,O
679,the,O
679,car,O
679,is,O
679,in,O
679,drive,O
679,or,O
679,park,O
679,the,O
679,electronic,O
679,system,O
679,makes,O
679,an,O
679,awful,O
679,crackingpopping,O
679,sound,O
679,this,O
679,also,O
679,happens,O
679,when,O
679,the,O
679,doors,O
679,lock,O
679,etc,O
679,last,O
679,week,O
679,the,O
679,sound,O
679,got,O
679,so,O
679,intense,O
679,that,O
679,and,O
679,all,O
679,of,O
679,the,O
679,sudden,O
679,the,O
679,speedometer,O
679,and,O
679,radio,O
679,system,O
679,went,O
679,completely,O
679,blank,O
679,and,O
679,would,O
679,not,O
679,come,O
679,back,O
679,on,O
679,this,O
679,will,O
679,be,O
679,the,O
679,second,O
679,time,O
679,that,O
679,this,O
679,car,O
679,has,O
679,gone,O
679,into,O
679,the,O
679,shop,O
679,for,O
679,repair,O
679,i,O
679,have,O
679,also,O
679,noticed,O
679,that,O
679,the,O
679,automatic,O
679,braking,O
679,system,O
679,will,O
679,brake,O
679,for,O
679,no,O
679,reason,O
679,-,O
679,which,O
679,could,O
679,potentially,O
679,cause,O
679,a,O
679,very,O
679,serious,O
679,accident,I-C
679,i,O
679,purchased,O
679,this,O
679,car,O
679,feeling,O
679,that,O
679,it,O
679,would,O
679,be,O
679,one,O
679,of,O
679,the,O
679,safest,O
679,options,O
679,for,O
679,transporting,O
679,my,O
679,four,O
679,children,O
679,however,O
679,i,O
679,have,O
679,become,O
679,quick,O
679,to,O
679,realize,O
679,that,O
679,may,O
679,not,O
679,be,O
705,steering,O
705,assist,O
705,fault,O
705,steering,O
705,loss,O
705,vehicle,O
705,experienced,O
705,steering,O
705,loss,O
705,while,O
705,driving,O
705,at,O
705,45,O
705,mph,O
705,and,O
705,nearly,O
705,cause,O
705,a,O
705,fatal,O
705,accident,I-E
705,electronic,O
705,steering,O
705,assist,O
705,can,O
705,fail,O
705,with,O
705,out,O
705,warning,O
705,which,O
705,results,O
705,in,O
705,loss,O
705,of,O
705,steering,O
705,while,O
705,vehicle,O
705,is,O
705,in,O
705,motion,O
705,potentially,O
705,endangering,O
705,the,O
705,driver,O
705,passengers,O
705,as,O
705,well,O
705,as,O
705,other,O
705,motorists,O
705,this,O
705,is,O
705,a,O
705,huge,O
705,safety,O
705,issue,I-C
705,and,O
705,must,O
705,be,O
705,addressed,O
705,immediately,O
728,the,O
728,pressurized,O
728,lower,O
728,power,O
728,steering,O
728,fluid,O
728,hose,O
728,is,O
728,inadequately,O
728,clamped,O
728,at,O
728,the,O
728,cooler,O
728,unit,O
728,and,O
728,is,O
728,of,O
728,insufficient,O
728,length,O
728,resulting,O
728,in,O
728,the,O
728,hose,O
728,loosening,O
728,and,O
728,eventually,O
728,disconnecting,O
728,this,O
728,causes,O
728,a,O
728,loss,O
728,of,O
728,all,O
728,power,O
728,steering,O
728,assist,O
728,upon,O
728,the,O
728,advice,O
728,of,O
728,other,O
728,owners,O
728,who,O
728,have,O
728,suffered,O
728,catastrophic,O
728,steering,I-C
728,loss,O
728,i,O
728,inspected,O
728,the,O
728,lower,O
728,hose,O
728,connection,O
728,in,O
728,my,O
728,driveway,O
728,and,O
728,found,O
728,it,O
728,had,O
728,come,O
728,partially,O
728,disconnected,O
728,i,O
728,had,O
728,to,O
728,reattach,O
728,the,O
728,hose,O
728,and,O
728,secure,O
728,it,O
728,with,O
728,a,O
728,traditional,O
728,worm-style,O
728,hose,O
728,clamp,O
776,the,O
776,power,O
776,steering,O
776,assist,O
776,alert,O
776,came,O
776,on,O
776,we,O
776,followed,O
776,the,O
776,manual,O
776,suggestion,O
776,of,O
776,pulling,O
776,over,O
776,turning,O
776,off,O
776,vehicle,O
776,and,O
776,restarting,O
776,and,O
776,it,O
776,did,O
776,not,O
776,repeat,O
776,it,O
776,also,O
776,didnt,O
776,happen,O
776,again,O
776,for,O
776,weeks,O
776,today,O
776,that,O
776,alert,O
776,and,O
776,another,O
776,power,O
776,steering,O
776,warning,O
776,came,O
776,on,O
776,and,O
776,there,O
776,is,O
776,no,O
776,power,O
776,steering,O
776,we,O
776,live,O
776,on,O
776,a,O
776,plateau,O
776,with,O
776,curvy,O
776,roads,O
776,down,O
776,to,O
776,any,O
776,repair,O
776,center,O
776,so,O
776,are,O
776,fearful,O
776,of,O
776,driving,O
776,now,O
776,why,O
776,does,O
776,a,O
776,vehicle,O
776,with,O
776,under,O
776,60000,O
776,miles,O
776,even,O
776,have,O
776,a,O
776,section,O
776,in,O
776,the,O
776,manual,O
776,about,O
776,what,O
776,to,O
776,do,O
776,about,O
776,a,O
776,warning,O
776,that,O
776,will,O
776,most,O
776,likely,O
776,cost,O
776,you,O
776,2500,O
776,per,O
776,ford,O
776,dealer,O
776,in,O
776,springfield,O
776,tn,O
776,and,O
776,cause,O
776,a,O
776,dangerous,O
776,driving,O
776,situation,O
776,we,O
776,tried,O
776,several,O
776,times,O
776,today,O
776,and,O
776,received,O
776,the,O
776,warning,O
776,each,O
776,time,O
776,we,O
776,never,O
783,i,O
783,purchased,O
783,this,O
783,vehicle,O
783,from,O
783,the,O
783,local,O
783,nissan,O
783,dealer,O
783,in,O
783,october,O
783,2019,O
783,since,O
783,then,O
783,the,O
783,forward,O
783,emergency,O
783,braking,O
783,system,O
783,continually,O
783,turns,O
783,off,O
783,within,O
783,just,O
783,a,O
783,few,O
783,miles,O
783,of,O
783,driving,O
783,the,O
783,car,O
783,this,O
783,also,O
783,shuts,O
783,down,O
783,the,O
783,cruise,O
783,control,O
783,to,O
783,the,O
783,vehicle,O
783,i,O
783,have,O
783,taken,O
783,the,O
783,vehicle,O
783,back,O
783,to,O
783,the,O
783,nissan,O
783,dealership,O
783,several,O
783,times,O
783,where,O
783,i,O
783,had,O
783,to,O
783,pay,O
783,for,O
783,them,O
783,to,O
783,replace,O
783,the,O
783,radar,O
783,sensor,O
783,that,O
783,controls,O
783,the,O
783,system,O
783,it,O
783,did,O
783,not,O
783,help,O
783,and,O
783,the,O
783,problem,O
783,occurs,O
783,still,O
783,every,O
783,single,O
783,time,O
783,i,O
783,drive,O
783,the,O
783,vehicle,O
783,the,O
783,only,O
783,way,O
783,to,O
783,re-engage,O
783,the,O
783,system,O
783,is,O
783,to,O
783,stop,O
783,the,O
783,vehicle,O
783,and,O
783,turn,O
783,off,O
783,the,O
783,engine,O
783,and,O
783,then,O
783,start,O
783,the,O
783,vehicle,O
783,back,O
783,up,O
783,this,O
783,is,O
783,the,O
783,same,O
783,system,O
783,that,O
783,has,O
783,caused,O
783,numerous,O
783,problems,I-C
783,with,O
783,the,O
783,nissan,O
791,i,O
791,was,O
791,driving,O
791,on,O
791,the,O
791,capital,O
791,beltway,O
791,in,O
791,silver,O
791,spring,O
791,during,O
791,evening,O
791,rush,O
791,hour,O
791,going,O
791,approximately,O
791,60,O
791,mph,O
791,when,O
791,the,O
791,vehicle,O
791,started,O
791,to,O
791,slow,O
791,down,O
791,on,O
791,its,O
791,own,O
791,and,O
791,the,O
791,warning,O
791,lights,O
791,on,O
791,the,O
791,dash,O
791,associated,O
791,with,O
791,the,O
791,emergency,O
791,braking,O
791,system,O
791,which,O
791,causes,O
791,the,O
791,car,O
791,to,O
791,abruptly,O
791,stop,O
791,if,O
791,you,O
791,are,O
791,going,O
791,to,O
791,crash,O
791,started,O
791,to,O
791,flash,O
791,it,O
791,lasted,O
791,about,O
791,10-May,O
791,seconds,O
791,i,O
791,did,O
791,not,O
791,take,O
791,my,O
791,foot,O
791,off,O
791,the,O
791,gas,O
791,or,O
791,brake,O
791,the,O
791,car,O
791,then,O
791,it,O
791,accelerated,O
791,on,O
791,its,O
791,own,O
791,to,O
791,60,O
791,mph,O
798,i,O
798,believe,O
798,that,O
798,the,O
798,lane,O
798,assist,O
798,feature,O
798,malfunctioned,O
798,and,O
798,cause,O
798,the,O
798,vehicle,O
798,to,O
798,collided,O
798,head,O
798,on,O
798,with,O
798,on,O
798,coming,O
798,traffic,O
798,the,O
798,car,O
798,took,O
798,over,O
798,control,O
798,of,O
798,the,O
798,steering,O
798,and,O
798,instead,O
798,of,O
798,nudging,O
798,the,O
798,car,O
798,to,O
798,the,O
798,right,O
798,during,O
798,a,O
798,curve,O
798,on,O
798,the,O
798,road,O
798,it,O
798,overpowered,O
798,the,O
798,driver,O
798,and,O
798,pulled,O
798,the,O
798,car,O
798,left,O
798,into,O
798,traffic,O
798,at,O
798,40,O
798,mphdtjb,O
799,sudden,B-E
799,braking,I-E
799,caused,O
799,by,O
799,automatic,O
799,braking,I-C
799,system,O
799,on,O
799,sept,O
799,1,O
799,2020,O
799,i,O
